Yield_CT,Yield_NT,Yield_change,NT_effect,Latitude,Longitude,Crop,Years_NT,Crop_rotation_CT,Crop_rotation_NT,Soil_cover_CT,Soil_cover_NT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin,ST
4059,4173,0.0281,Yes,40.47,-86.98,soybean,19,0,0,0,1,1,1,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
3703,3474,-0.0618,No,40.47,-86.98,soybean,19,0,0,0,1,1,1,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
3501,3488,-0.0037,No,40.47,-86.98,soybean,20,0,0,0,1,1,1,414.8,525.415,-110.615,18.63333,29.7984,7.28592,Loam
3205,3078,-0.0396,No,40.47,-86.98,soybean,20,0,0,0,1,1,1,414.8,525.415,-110.615,18.63333,29.7984,7.28592,Loam
15889,15305,-0.0368,No,45.47,-73.75,maize,1,0,0,NA,NA,1,1,521.4,443.414,77.986,15.08333,24.47484,3.65757,Loam
16757,15827,-0.0555,No,45.47,-73.75,maize,1,0,0,NA,NA,1,1,521.4,443.414,77.986,15.08333,24.47484,3.65757,Loam
10624,10155,-0.0441,No,45.47,-73.75,maize,2,0,0,0,1,1,1,454.6,500.97,-46.37,17.03333,28.03758,4.98223,Loam
8440,7567,-0.1034,No,45.47,-73.75,maize,2,0,0,0,1,1,1,454.6,500.97,-46.37,17.03333,28.03758,4.98223,Loam
14172,11399,-0.1957,No,45.47,-73.75,maize,3,0,0,0,1,1,1,572.1,492.007,80.093,15.98333,27.16554,1.73544,Loam
13831,10309,-0.2546,No,45.47,-73.75,maize,3,0,0,0,1,1,1,572.1,492.007,80.093,15.98333,27.16554,1.73544,Loam
14840,14372,-0.0315,No,45.47,-73.75,maize,4,0,0,0,1,1,1,655.8,487.45,168.35,16.18333,25.99166,2.8238,Loam
15479,11957,-0.2275,No,45.47,-73.75,maize,4,0,0,0,1,1,1,655.8,487.45,168.35,16.18333,25.99166,2.8238,Loam
19315,16023,-0.1704,No,45.47,-73.75,maize,5,0,0,0,1,1,1,469.9,482.423,-12.523,15.76667,25.6944,2.79841,Loam
21269,17401,-0.1819,No,45.47,-73.75,maize,5,0,0,0,1,1,1,469.9,482.423,-12.523,15.76667,25.6944,2.79841,Loam
2605,2646,0.0157,Yes,45.47,-73.75,soybean,1,0,0,NA,NA,1,1,356.1,361.941,-5.841,15.48,24.47484,3.65757,Loam
1510,1316,-0.1285,No,45.47,-73.75,soybean,2,0,0,0,1,1,1,363.7,405.46,-41.76,17.44,28.03758,4.98223,Loam
1839,1624,-0.1169,No,45.47,-73.75,soybean,3,0,0,0,1,1,1,430.7,410.35,20.35,16.9,27.16554,1.73544,Loam
1732,480,-0.7229,No,45.47,-73.75,soybean,4,0,0,0,1,1,1,535.3,402.78,132.52,16.84,25.99166,2.8238,Loam
2635,2717,0.0311,Yes,45.47,-73.75,soybean,5,0,0,0,1,1,1,382.8,392.835,-10.035,16.16,25.6944,2.79841,Loam
3299,3556,0.0779,Yes,30.6,-84.55,wheat.winter,1,0,0,0,1,1,1,903.7,555.886,347.814,17.78571,30.68905,3.55406,Sandy loam
3190,3320,0.0408,Yes,30.6,-84.55,wheat.winter,1,0,0,0,1,1,1,903.7,555.886,347.814,17.78571,30.68905,3.55406,Sandy loam
2611,2145,-0.1785,No,30.6,-84.55,wheat.winter,1,0,0,0,1,1,1,903.7,555.886,347.814,17.78571,30.68905,3.55406,Sandy loam
3460,2294,-0.337,No,30.6,-84.55,wheat.winter,1,0,0,0,1,1,1,903.7,555.886,347.814,17.78571,30.68905,3.55406,Sandy loam
2789,3022,0.0835,Yes,30.6,-84.55,wheat.winter,2,0,0,0,1,1,1,1002.5,544.717,457.783,19.24286,27.6711,6.59384,Sandy loam
3112,3213,0.0325,Yes,30.6,-84.55,wheat.winter,2,0,0,0,1,1,1,1002.5,544.717,457.783,19.24286,27.6711,6.59384,Sandy loam
3240,3312,0.0222,Yes,30.6,-84.55,wheat.winter,2,0,0,0,1,1,1,1002.5,544.717,457.783,19.24286,27.6711,6.59384,Sandy loam
2589,2543,-0.0178,No,30.6,-84.55,wheat.winter,2,0,0,0,1,1,1,1002.5,544.717,457.783,19.24286,27.6711,6.59384,Sandy loam
3510,2550,-0.2735,No,40.8,-96.67,maize,2,0,0,0,1,1,1,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
3220,1970,-0.3882,No,40.8,-96.67,maize,2,0,0,0,1,1,1,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
5810,5440,-0.0637,No,40.8,-96.67,maize,3,0,0,0,1,1,1,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
7300,6820,-0.0658,No,40.8,-96.67,maize,3,0,0,0,1,1,1,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
8160,7690,-0.0576,No,40.8,-96.67,maize,4,0,0,0,1,1,1,636.9,535.245,101.655,19.71667,31.8859,4.8187,Loam
7730,7240,-0.0634,No,40.8,-96.67,maize,4,0,0,0,1,1,1,636.9,535.245,101.655,19.71667,31.8859,4.8187,Loam
8890,8950,0.0067,Yes,40.8,-96.67,maize,5,0,0,0,1,1,1,569,554.804,14.196,20.45,31.07792,4.70649,Loam
7600,4940,-0.35,No,40.8,-96.67,maize,5,0,0,0,1,1,1,569,554.804,14.196,20.45,31.07792,4.70649,Loam
4520,5160,0.1416,Yes,40.8,-96.67,maize,6,0,0,0,1,1,1,355.8,548.01,-192.21,20.76667,32.67062,4.19659,Loam
3160,2680,-0.1519,No,40.8,-96.67,maize,6,0,0,0,1,1,1,355.8,548.01,-192.21,20.76667,32.67062,4.19659,Loam
6830,5990,-0.123,No,40.8,-96.67,maize,8,0,0,0,1,1,1,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
5850,3540,-0.3949,No,40.8,-96.67,maize,8,0,0,0,1,1,1,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
10230,9210,-0.0997,No,40.8,-96.67,maize,9,0,0,0,1,1,1,616.1,573.728,42.372,19.55,28.75747,5.77022,Loam
8570,7050,-0.1774,No,40.8,-96.67,maize,9,0,0,0,1,1,1,616.1,573.728,42.372,19.55,28.75747,5.77022,Loam
2360,2450,0.0381,Yes,40.8,-96.67,maize,10,0,0,0,1,1,1,509.6,541.266,-31.666,19.35,33.61996,4.84391,Loam
5590,4870,-0.1288,No,40.8,-96.67,maize,10,0,0,0,1,1,1,509.6,541.266,-31.666,19.35,33.61996,4.84391,Loam
9740,8870,-0.0893,No,40.8,-96.67,maize,11,0,0,0,1,1,1,806.4,537.739,268.661,18.8,29.28899,5.86404,Loam
7660,6860,-0.1044,No,40.8,-96.67,maize,11,0,0,0,1,1,1,806.4,537.739,268.661,18.8,29.28899,5.86404,Loam
7370,6200,-0.1588,No,40.8,-96.67,maize,12,0,0,0,1,1,1,537.4,554.393,-16.993,19.51667,31.51285,5.7009,Loam
6800,4990,-0.2662,No,40.8,-96.67,maize,12,0,0,0,1,1,1,537.4,554.393,-16.993,19.51667,31.51285,5.7009,Loam
9960,9300,-0.0663,No,40.8,-96.67,maize,13,0,0,0,1,1,1,659.5,567.388,92.112,20.88333,30.79197,7.39909,Loam
8550,7400,-0.1345,No,40.8,-96.67,maize,13,0,0,0,1,1,1,659.5,567.388,92.112,20.88333,30.79197,7.39909,Loam
8040,8530,0.0609,Yes,40.8,-96.67,maize,14,0,0,0,1,1,1,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
7060,6410,-0.0921,No,40.8,-96.67,maize,14,0,0,0,1,1,1,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
4590,6710,0.4619,Yes,40.8,-96.67,maize,15,0,0,0,1,1,1,510.9,574.225,-63.325,21.08333,32.57732,6.57518,Loam
4920,6360,0.2927,Yes,40.8,-96.67,maize,15,0,0,0,1,1,1,510.9,574.225,-63.325,21.08333,32.57732,6.57518,Loam
5700,5740,0.007,Yes,40.8,-96.67,maize,16,0,0,0,1,1,1,671.3,577.806,93.494,20.15,32.17956,5.23656,Loam
7460,6280,-0.1582,No,40.8,-96.67,maize,16,0,0,0,1,1,1,671.3,577.806,93.494,20.15,32.17956,5.23656,Loam
2410,2270,-0.0581,No,40.8,-96.67,soybean,2,0,0,0,1,1,1,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
2630,2430,-0.076,No,40.8,-96.67,soybean,2,0,0,0,1,1,1,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
2460,2840,0.1545,Yes,40.8,-96.67,soybean,3,0,0,0,1,1,1,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
2570,2470,-0.0389,No,40.8,-96.67,soybean,3,0,0,0,1,1,1,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
2270,2050,-0.0969,No,40.8,-96.67,soybean,4,0,0,0,1,1,1,636.9,535.245,101.655,19.71667,31.8859,4.8187,Loam
2130,1910,-0.1033,No,40.8,-96.67,soybean,4,0,0,0,1,1,1,636.9,535.245,101.655,19.71667,31.8859,4.8187,Loam
1930,1340,-0.3057,No,40.8,-96.67,soybean,5,0,0,0,1,1,1,569,554.804,14.196,20.45,31.07792,4.70649,Loam
2120,1350,-0.3632,No,40.8,-96.67,soybean,5,0,0,0,1,1,1,569,554.804,14.196,20.45,31.07792,4.70649,Loam
1890,2350,0.2434,Yes,40.8,-96.67,soybean,6,0,0,0,1,1,1,355.8,548.01,-192.21,20.76667,32.67062,4.19659,Loam
2210,2170,-0.0181,No,40.8,-96.67,soybean,6,0,0,0,1,1,1,355.8,548.01,-192.21,20.76667,32.67062,4.19659,Loam
2130,2150,0.0094,Yes,40.8,-96.67,soybean,8,0,0,0,1,1,1,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
2390,1530,-0.3598,No,40.8,-96.67,soybean,8,0,0,0,1,1,1,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
3120,3000,-0.0385,No,40.8,-96.67,soybean,9,0,0,0,1,1,1,616.1,573.728,42.372,19.55,28.75747,5.77022,Loam
2800,2630,-0.0607,No,40.8,-96.67,soybean,9,0,0,0,1,1,1,616.1,573.728,42.372,19.55,28.75747,5.77022,Loam
1330,1450,0.0902,Yes,40.8,-96.67,soybean,10,0,0,0,1,1,1,509.6,541.266,-31.666,19.35,33.61996,4.84391,Loam
1460,1490,0.0205,Yes,40.8,-96.67,soybean,10,0,0,0,1,1,1,509.6,541.266,-31.666,19.35,33.61996,4.84391,Loam
3080,2530,-0.1786,No,40.8,-96.67,soybean,11,0,0,0,1,1,1,806.4,537.739,268.661,18.8,29.28899,5.86404,Loam
2650,1770,-0.3321,No,40.8,-96.67,soybean,11,0,0,0,1,1,1,806.4,537.739,268.661,18.8,29.28899,5.86404,Loam
2870,2730,-0.0488,No,40.8,-96.67,soybean,12,0,0,0,1,1,1,537.4,554.393,-16.993,19.51667,31.51285,5.7009,Loam
2520,2330,-0.0754,No,40.8,-96.67,soybean,12,0,0,0,1,1,1,537.4,554.393,-16.993,19.51667,31.51285,5.7009,Loam
2740,3210,0.1715,Yes,40.8,-96.67,soybean,13,0,0,0,1,1,1,659.5,567.388,92.112,20.88333,30.79197,7.39909,Loam
3170,3190,0.0063,Yes,40.8,-96.67,soybean,13,0,0,0,1,1,1,659.5,567.388,92.112,20.88333,30.79197,7.39909,Loam
2600,3020,0.1615,Yes,40.8,-96.67,soybean,14,0,0,0,1,1,1,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
3110,3130,0.0064,Yes,40.8,-96.67,soybean,14,0,0,0,1,1,1,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
1380,2610,0.8913,Yes,40.8,-96.67,soybean,15,0,0,0,1,1,1,510.9,574.225,-63.325,21.08333,32.57732,6.57518,Loam
1000,1730,0.73,Yes,40.8,-96.67,soybean,15,0,0,0,1,1,1,510.9,574.225,-63.325,21.08333,32.57732,6.57518,Loam
2580,2570,-0.0039,No,40.8,-96.67,soybean,16,0,0,0,1,1,1,671.3,577.806,93.494,20.15,32.17956,5.23656,Loam
2280,2200,-0.0351,No,40.8,-96.67,soybean,16,0,0,0,1,1,1,671.3,577.806,93.494,20.15,32.17956,5.23656,Loam
4880,5460,0.1189,Yes,41.52,-99.87,maize,5,0,0,0,1,1,1,480.8,518.995,-38.195,17.36667,29.7583,2.0238,Sandy loam
6420,6360,-0.0093,No,41.52,-99.87,maize,6,0,0,0,1,1,1,377,498.367,-121.367,17.03333,31.36214,3.60353,Sandy loam
1700,1470,-0.1353,No,41.52,-99.87,maize,7,0,0,0,1,1,1,427.8,541.065,-113.265,17.85,32.92859,3.59009,Sandy loam
4730,4920,0.0402,Yes,41.52,-99.87,maize,5,0,0,0,1,1,1,480.8,518.995,-38.195,17.36667,29.7583,2.0238,Sandy loam
7100,6870,-0.0324,No,41.52,-99.87,maize,6,0,0,0,1,1,1,377,498.367,-121.367,17.03333,31.36214,3.60353,Sandy loam
1740,730,-0.5805,No,41.52,-99.87,maize,7,0,0,0,1,1,1,427.8,541.065,-113.265,17.85,32.92859,3.59009,Sandy loam
3550,3820,0.0761,Yes,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
3550,3890,0.0958,Yes,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
3550,3910,0.1014,Yes,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
2770,2690,-0.0289,No,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
2770,2840,0.0253,Yes,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
2770,2710,-0.0217,No,35.18,-102.08,sorghum,4,0,0,0,1,1,1,330.6,545.749,-215.149,22.12,32.97796,11.06854,Loam
5990,7020,0.172,Yes,35.18,-102.08,sorghum,3,0,0,0,1,1,1,354.8,541.191,-186.391,22.78,32.22011,12.20282,Loam
5990,7920,0.3222,Yes,35.18,-102.08,sorghum,3,0,0,0,1,1,1,354.8,541.191,-186.391,22.78,32.22011,12.20282,Loam
5990,7530,0.2571,Yes,35.18,-102.08,sorghum,3,0,0,0,1,1,1,354.8,541.191,-186.391,22.78,32.22011,12.20282,Loam
11500,11500,0,No,43.33,-89.37,maize,4,0,0,0,1,NA,NA,554.3,479.931,74.369,17.71667,28.13424,5.21823,Loam
10100,9600,-0.0495,No,43.33,-89.37,maize,5,0,0,0,1,NA,NA,522,479.785,42.215,18.35,30.04979,3.83426,Loam
9400,9700,0.0319,Yes,43.33,-89.37,maize,6,0,0,0,1,NA,NA,510.9,443.116,67.784,16.86667,26.5923,2.65037,Loam
8850,9290,0.0497,Yes,40.83,-96.47,maize,16,1,1,NA,NA,NA,NA,753.3,580.797,172.503,21,32.11221,7.6362,Loam
9400,9570,0.0181,Yes,40.83,-96.47,maize,16,1,1,NA,NA,NA,NA,753.3,580.797,172.503,21,32.11221,7.6362,Loam
4550,4430,-0.0264,No,40.83,-96.47,sorghum,12,1,1,NA,NA,NA,NA,506.3,566.006,-59.706,19.66667,33.27066,5.41519,Loam
2890,2700,-0.0657,No,40.83,-96.47,soybean,15,1,1,NA,NA,NA,NA,491.5,566.88,-75.38,20.03333,33.41097,4.21101,Loam
2600,2360,-0.0923,No,40.83,-96.47,soybean,17,1,1,NA,NA,NA,NA,719.8,559.641,160.159,19.46667,31.84285,5.75183,Loam
2930,2850,-0.0273,No,40.83,-96.47,soybean,11,1,1,NA,NA,NA,NA,622.3,572.324,49.976,20.1,33.75004,3.00529,Loam
2580,2580,0,No,40.83,-96.47,soybean,13,1,1,NA,NA,NA,NA,457.2,544.124,-86.924,19.51667,28.90457,6.17753,Loam
7000,7100,0.0143,Yes,36.2,117.1,maize,4,0,0,0,0,NA,NA,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
7500,7700,0.0267,Yes,36.2,117.1,maize,4,0,0,0,1,NA,NA,735.2,491.109,244.091,24.64,31.96877,12.9865,Loam
8900,9500,0.0674,Yes,36.2,117.1,maize,14,0,0,0,0,NA,NA,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
9300,11200,0.2043,Yes,36.2,117.1,maize,14,0,0,0,1,NA,NA,419.8,493.023,-73.223,24.64,30.59527,14.74351,Loam
5100,5100,0,No,36.2,117.1,wheat.winter,3,0,0,0,0,NA,NA,719.7,631.718,87.982,14.43,31.96877,-7.02098,Loam
5500,5600,0.0182,Yes,36.2,117.1,wheat.winter,3,0,0,0,1,NA,NA,719.7,631.718,87.982,14.43,31.96877,-7.02098,Loam
7100,7500,0.0563,Yes,36.2,117.1,wheat.winter,13,0,0,0,0,NA,NA,712.6,604.246,108.354,15,29.27638,-5.52223,Loam
7500,8200,0.0933,Yes,36.2,117.1,wheat.winter,13,0,0,0,1,NA,NA,712.6,604.246,108.354,15,29.27638,-5.52223,Loam
4100,4300,0.0488,Yes,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
7000,6800,-0.0286,No,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
7100,6800,-0.0423,No,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
4300,4300,0,No,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
6600,6800,0.0303,Yes,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
6800,6800,0,No,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
4300,4100,-0.0465,No,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
6600,6800,0.0303,Yes,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
6800,7000,0.0294,Yes,30.98,113.93,rice,1,0,0,0,1,1,1,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
4200,4200,0,No,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
6500,6400,-0.0154,No,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
6400,6100,-0.0469,No,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
3600,4200,0.1667,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
5900,6400,0.0847,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
6000,6100,0.0167,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
3600,4200,0.1667,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
5900,6300,0.0678,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
6000,6200,0.0333,Yes,30.98,113.93,rice,2,0,0,0,1,1,1,694.8,533.458,161.342,27,33.79424,20.36772,Loam
3893,2702,-0.3059,No,35.33,111.28,wheat.winter,1,0,0,0,1,1,1,252.2,567.228,-315.028,13.63,30.5635,-6.8731,Loam
4763,3664,-0.2307,No,35.33,111.28,wheat.winter,2,0,0,0,1,1,1,232.6,577.951,-345.351,14.04,30.79956,-9.99823,Loam
2886,2107,-0.2699,No,35.33,111.28,wheat.winter,4,0,0,0,1,1,1,417.2,596.188,-178.988,14.6,30.34439,-7.30575,Loam
4809,3847,-0.2,No,35.33,111.28,wheat.winter,5,0,0,0,1,1,1,424.4,599.549,-175.149,15.08,29.67182,-5.96304,Loam
4947,3939,-0.2038,No,35.33,111.28,wheat.winter,6,0,0,0,1,1,1,497.5,573.151,-75.651,14.44,27.42995,-5.17057,Loam
9010,11140,0.2364,Yes,23.9,91.32,maize,1,0,0,0,1,1,1,1319.4,385.2,934.2,28.525,32.53722,25.76134,Loam
9900,11250,0.1364,Yes,23.9,91.32,maize,1,0,0,0,1,1,1,1319.4,385.2,934.2,28.525,32.53722,25.76134,Loam
8880,11660,0.3131,Yes,23.9,91.32,maize,2,0,0,0,1,1,1,964.5,386.3,578.2,28.675,33.52842,25.72533,Loam
10360,11100,0.0714,Yes,23.9,91.32,maize,2,0,0,0,1,1,1,964.5,386.3,578.2,28.675,33.52842,25.72533,Loam
2730,2560,-0.0623,No,23.9,91.32,rice,1,0,0,0,1,1,1,1063.6,433.545,630.055,27.02,32.53722,18.02682,Loam
2740,2680,-0.0219,No,23.9,91.32,rice,2,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
7070,6680,-0.0552,No,23.9,91.32,rice,1,0,0,0,1,1,1,1063.6,433.545,630.055,27.02,32.53722,18.02682,Loam
7230,6960,-0.0373,No,23.9,91.32,rice,2,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
7770,7430,-0.0438,No,23.9,91.32,rice,1,1,1,0,0,1,1,1063.6,433.545,630.055,27.02,32.53722,18.02682,Loam
8200,8610,0.05,Yes,23.9,91.32,rice,4,1,1,0,0,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
4400,4300,-0.0227,No,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
3500,3530,0.0086,Yes,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
4500,4500,0,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
3700,3500,-0.0541,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
4500,4470,-0.0067,No,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
3800,3470,-0.0868,No,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
4800,4100,-0.1458,No,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
3500,3530,0.0086,Yes,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
5070,4000,-0.211,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
3700,3600,-0.027,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
5100,4000,-0.2157,No,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
3900,3470,-0.1103,No,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
9230,8440,-0.0856,No,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
9510,8470,-0.1094,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
9570,8430,-0.1191,No,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
11790,11453,-0.0286,No,23.9,91.32,rice,1,0,0,0,1,1,1,765.4,423.107,342.293,26.96,32.63734,16.726,Loam
11874,11874,0,No,23.9,91.32,rice,2,0,0,0,1,1,1,834,452.818,381.182,27.32,32.97526,18.00254,Loam
11874,12042,0.0141,Yes,23.9,91.32,rice,3,0,0,0,1,1,1,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
3120,3320,0.0641,Yes,30.93,75.87,wheat.winter,1,0,0,0,1,NA,NA,217.2,549.776,-332.576,25.6,38.63409,6.0368,Loam
4030,4150,0.0298,Yes,30.93,75.87,wheat.winter,1,0,0,0,1,NA,NA,217.2,549.776,-332.576,25.6,38.63409,6.0368,Loam
4090,4080,-0.0024,No,30.93,75.87,wheat.winter,1,0,0,0,0,NA,NA,217.2,549.776,-332.576,25.6,38.63409,6.0368,Loam
3630,3330,-0.0826,No,30.93,75.87,wheat.winter,1,0,0,0,0,NA,NA,217.2,549.776,-332.576,25.6,38.63409,6.0368,Loam
3330,3590,0.0781,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4110,4400,0.0706,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4140,3870,-0.0652,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
3450,3360,-0.0261,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
2400,3580,0.4917,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
3070,3550,0.1564,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4310,4870,0.1299,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
2480,2680,0.0806,Yes,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4060,4200,0.0345,Yes,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
3930,4030,0.0254,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4800,4840,0.0083,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4890,4900,0.002,Yes,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4000,3990,-0.0025,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
3590,3560,-0.0084,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4350,4300,-0.0115,No,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
2020,1900,-0.0594,No,30.93,75.87,wheat.winter,2,0,0,0,1,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4330,3940,-0.0901,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
4730,4300,-0.0909,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
5030,4540,-0.0974,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
2140,1700,-0.2056,No,30.93,75.87,wheat.winter,2,0,0,0,0,NA,NA,167.4,553.812,-386.412,26.36667,39.83816,4.64238,Loam
